semester,crn,subject,code,section,kind,days,start,end,start_date,end_date,total_space,taken_space
202230,33351,HUMR,4201,A,SEM,F,1135,1425,2022-09-07,2022-12-09,20,19
202230,33352,HUMR,4302,A,SEM,T,0835,1125,2022-09-07,2022-12-09,20,9
202310,13185,HUMR,4305,A,LEC,W,1435,1725,2023-01-09,2023-04-12,20,20
202230,33353,HUMR,4401,A,SEM,R,1435,1725,2022-09-07,2022-12-09,20,20
202230,33354,HUMR,4409,A,SEM,M,1135,1425,2022-09-07,2022-12-09,30,27
202310,13186,HUMR,4502,A,SEM,R,1435,1725,2023-01-09,2023-04-12,20,16
202230,33355,HUMR,4504,A,SEM,W,0835,1125,2022-09-07,2022-12-09,20,11
202310,15544,HUMR,4505,A,SEM,M,1135,1425,2023-01-09,2023-04-12,30,9
202310,13187,HUMR,4905,A,OTH,T,0835,1125,2023-01-09,2023-04-12,25,9
202230,33356,HUMR,4908,A,IND,,,,2022-09-07,2022-12-09,5,0
202310,13188,HUMR,4908,B,IND,,,,2023-01-09,2023-04-12,5,0
202310,13192,HUMS,1000,A3,TUT,R,0835,0955,2023-01-09,2023-04-12,20,0
202230,33361,HUMS,1000,A4,TUT,R,1135,1255,2022-09-07,2022-12-09,20,7
202310,13193,HUMS,1000,A4,TUT,R,1135,1255,2023-01-09,2023-04-12,20,7
202230,33360,HUMS,1000,A3,TUT,R,0835,0955,2022-09-07,2022-12-09,20,0
202310,13191,HUMS,1000,A2,TUT,R,1435,1555,2023-01-09,2023-04-12,20,17
202230,33359,HUMS,1000,A2,TUT,R,1435,1555,2022-09-07,2022-12-09,20,17
202310,13190,HUMS,1000,A1,TUT,R,1605,1725,2023-01-09,2023-04-12,20,20
202310,13189,HUMS,1000,A,LEC,WF,1005,1125,2023-01-09,2023-04-12,80,44
202230,33358,HUMS,1000,A1,TUT,R,1605,1725,2022-09-07,2022-12-09,20,20
202230,33357,HUMS,1000,A,LEC,WF,1005,1125,2022-09-07,2022-12-09,80,44
202310,13194,HUMS,1005,A,LEC,WF,1305,1425,2023-01-09,2023-04-12,80,16
202230,33362,HUMS,1200,A,LEC,MW,0835,0955,2022-09-07,2022-12-09,35,8
202230,33363,HUMS,1200,B,LEC,MW,1305,1425,2022-09-07,2022-12-09,35,34
202230,33364,HUMS,2000,A,LEC,TR,1305,1425,2022-09-07,2022-12-09,60,29
202310,13195,HUMS,2000,A,LEC,TR,1305,1425,2023-01-09,2023-04-12,60,29
202230,33365,HUMS,2000,A1,TUT,T,1005,1125,2022-09-07,2022-12-09,20,18
202310,13196,HUMS,2000,A1,TUT,T,1005,1125,2023-01-09,2023-04-12,20,18
202230,33366,HUMS,2000,A2,TUT,R,1005,1125,2022-09-07,2022-12-09,20,11
202310,13197,HUMS,2000,A2,TUT,R,1005,1125,2023-01-09,2023-04-12,20,11
202230,33367,HUMS,2101,A,LEC,WF,1305,1425,2022-09-07,2022-12-09,60,19
202310,13198,HUMS,2102,A,LEC,WF,1435,1555,2023-01-09,2023-04-12,60,20
202310,13201,HUMS,3000,A2,TUT,W,1305,1425,2023-01-09,2023-04-12,20,14
202230,33368,HUMS,3000,A,LEC,TR,0835,0955,2022-09-07,2022-12-09,60,29
202310,13199,HUMS,3000,A,LEC,TR,0835,0955,2023-01-09,2023-04-12,60,29
202230,33369,HUMS,3000,A1,TUT,W,1135,1255,2022-09-07,2022-12-09,20,15
202310,13200,HUMS,3000,A1,TUT,W,1135,1255,2023-01-09,2023-04-12,20,15
202230,33370,HUMS,3000,A2,TUT,W,1305,1425,2022-09-07,2022-12-09,20,14
202230,33371,HUMS,3102,A,LEC,TR,1605,1725,2022-09-07,2022-12-09,50,24
202310,13202,HUMS,3103,A,LEC,MW,1605,1725,2023-01-09,2023-04-12,50,22
202310,13203,HUMS,3200,A,LEC,TR,1005,1125,2023-01-09,2023-04-12,70,27
202230,33372,HUMS,3200,A,LEC,TR,1005,1125,2022-09-07,2022-12-09,70,27
202310,13204,HUMS,3500,A,LEC,TR,1135,1255,2023-01-09,2023-04-12,40,3
202310,13207,HUMS,4000,A2,TUT,W,1005,1125,2023-01-09,2023-04-12,20,16
202230,33374,HUMS,4000,A1,TUT,T,1305,1425,2022-09-07,2022-12-09,20,12
202310,13206,HUMS,4000,A1,TUT,T,1305,1425,2023-01-09,2023-04-12,20,12
202230,33375,HUMS,4000,A2,TUT,W,1005,1125,2022-09-07,2022-12-09,20,16
202230,33373,HUMS,4000,A,LEC,TR,1435,1555,2022-09-07,2022-12-09,40,28
202310,13205,HUMS,4000,A,LEC,TR,1435,1555,2023-01-09,2023-04-12,40,28
202230,33376,HUMS,4001,A,IND,,,,2022-09-07,2022-12-09,5,0
202310,13208,HUMS,4002,A,IND,,,,2023-01-09,2023-04-12,5,0
202310,13209,HUMS,4103,A,LEC,W,1805,2055,2023-01-09,2023-04-12,45,16
202230,33377,HUMS,4500,A,LEC,M,1435,1725,2022-09-07,2022-12-09,40,20
202310,13210,HUMS,4901,B,SEM,M,1135,1425,2023-01-09,2023-04-12,20,14
202230,33378,HUMS,4902,A,SEM,F,0835,1125,2022-09-07,2022-12-09,10,10
202230,33379,HUMS,4903,A,SEM,M,1135,1425,2022-09-07,2022-12-09,20,4
202230,33380,IDES,1000,A,LEC,F,0835,1125,2022-09-07,2022-12-09,110,95
202310,13215,IDES,1001,A,LEC,F,1135,1425,2023-01-09,2023-04-12,85,40
202230,33381,IDES,1300,A,STU,T,0935,1225,2022-09-07,2022-12-09,25,24
202230,33382,IDES,1300,B,STU,T,0935,1225,2022-09-07,2022-12-09,25,20
202310,13216,IDES,1301,A,STU,T,0935,1225,2023-01-09,2023-04-12,25,15
202310,13217,IDES,1301,B,STU,W,0935,1225,2023-01-09,2023-04-12,25,11
202230,33384,IDES,2101,A1,LAB,R,1135,1425,2022-09-07,2022-12-09,55,44
202230,33383,IDES,2101,A,LEC,R,1805,2055,2022-09-07,2022-12-09,55,44
202310,13218,IDES,2102,A,LEC,R,1805,2055,2023-01-09,2023-04-12,55,37
202310,13219,IDES,2102,A1,LAB,R,1135,1425,2023-01-09,2023-04-12,55,37
202230,33385,IDES,2104,A,LEC,M,1435,1725,2022-09-07,2022-12-09,50,38
202310,13220,IDES,2105,A,LEC,M,1435,1725,2023-01-09,2023-04-12,50,36
202230,33386,IDES,2205,A,LEC,R,0835,1125,2022-09-07,2022-12-09,60,44
202230,33388,IDES,2300,B,STU,F,0935,1225,2022-09-07,2022-12-09,25,13
202230,33387,IDES,2300,A,STU,W,0935,1225,2022-09-07,2022-12-09,25,25
202310,13221,IDES,2302,A,STU,T,0935,1225,2023-01-09,2023-04-12,25,18
202310,13222,IDES,2302,B,STU,W,0935,1225,2023-01-09,2023-04-12,25,16
202310,13223,IDES,2600,A,LEC,R,1435,1725,2023-01-09,2023-04-12,60,35
202230,33389,IDES,3104,A,LEC,M,1135,1425,2022-09-07,2022-12-09,40,15
202230,33390,IDES,3105,A,LEC,M,0835,1125,2022-09-07,2022-12-09,50,39
202230,33391,IDES,3106,A,LEC,M,1805,2055,2022-09-07,2022-12-09,40,35
202310,13224,IDES,3107,A,LEC,F,1435,1725,2023-01-09,2023-04-12,50,31
202310,13226,IDES,3302,B,STU,T,0935,1225,2023-01-09,2023-04-12,25,25
202310,13225,IDES,3302,A,STU,R,0935,1225,2023-01-09,2023-04-12,25,11
202310,13227,IDES,3305,A,LEC,M,1435,1725,2023-01-09,2023-04-12,50,44
202230,33393,IDES,3310,B,STU,F,0935,1225,2022-09-07,2022-12-09,25,14
202230,33392,IDES,3310,A,STU,W,0935,1225,2022-09-07,2022-12-09,25,25
202230,33394,IDES,3502,A,LEC,W,1805,2055,2022-09-07,2022-12-09,50,39
202230,33395,IDES,3601,A,LEC,M,1435,1725,2022-09-07,2022-12-09,50,39
202230,33396,IDES,3999,A,WRK,,,,2022-09-07,2022-12-09,100,0
202310,13228,IDES,3999,A,WRK,,,,2023-01-09,2023-04-12,100,0
202230,33398,IDES,4001,B,SEM,W,1405,1655,2022-09-07,2022-12-09,25,25
202230,33397,IDES,4001,A,SEM,W,1405,1655,2022-09-07,2022-12-09,25,16
202310,13229,IDES,4002,A,LEC,T,1435,1725,2023-01-09,2023-04-12,50,34
202310,13230,IDES,4101,A,LEC,W,1135,1425,2023-01-09,2023-04-12,25,21
202230,33400,IDES,4301,B,STU,F,0935,1225,2022-09-07,2022-12-09,25,19
202230,33399,IDES,4301,A,STU,T,0935,1225,2022-09-07,2022-12-09,25,25
202310,13233,IDES,4310,C,STU,RF,0935,1225,2023-01-09,2023-04-12,15,13
202310,13232,IDES,4310,B,STU,RF,0935,1225,2023-01-09,2023-04-12,15,15
202230,33403,IDES,4310,C,STU,R,0935,1225,2022-09-07,2022-12-09,15,13
202230,33401,IDES,4310,A,STU,R,0935,1225,2022-09-07,2022-12-09,15,13
202310,13231,IDES,4310,A,STU,RF,0935,1225,2023-01-09,2023-04-12,15,13
202230,33402,IDES,4310,B,STU,R,0935,1225,2022-09-07,2022-12-09,15,15
202310,15791,IDES,4400,B,LEC,,,,2023-01-09,2023-04-12,5,0
202230,36015,IDES,4400,B,LEC,,,,2022-09-07,2022-12-09,5,3
202230,33404,IDES,4400,A,OTH,,,,2022-09-07,2022-12-09,40,34
202310,15827,IDES,4400,A,OTH,,,,2023-01-09,2023-04-12,5,1
202230,33416,IMD,1000,A,LEC,MW,1005,1125,2022-09-07,2022-12-09,60,47
202310,13247,IMD,1001,A,WKS,T,0805,1055,2023-01-09,2023-04-12,30,18
202310,13248,IMD,1001,B,WKS,R,0805,1055,2023-01-09,2023-04-12,30,19
202230,33417,IMD,1002,A,WKS,T,1205,1455,2022-09-07,2022-12-09,30,27
202230,33418,IMD,1002,B,WKS,R,1205,1455,2022-09-07,2022-12-09,30,23
202230,33420,IMD,1004,B,WKS,R,0805,1055,2022-09-07,2022-12-09,30,21
202230,33419,IMD,1004,A,WKS,T,0805,1055,2022-09-07,2022-12-09,30,28
202310,13250,IMD,1005,B,WKS,R,1205,1455,2023-01-09,2023-04-12,30,18
202310,13249,IMD,1005,A,WKS,R,1505,1655,2023-01-09,2023-04-12,30,17
202230,33422,IMD,2003,B,WKS,M,1305,1655,2022-09-07,2022-12-09,30,21
202230,33421,IMD,2003,A,WKS,M,0805,1155,2022-09-07,2022-12-09,30,17
202310,13252,IMD,2006,A1,TUT,F,0905,1055,2023-01-09,2023-04-12,60,31
202310,13251,IMD,2006,A,LEC,TR,1435,1555,2023-01-09,2023-04-12,60,31
202230,33424,IMD,2007,B,LEC,W,1205,1455,2022-09-07,2022-12-09,30,23
202230,33423,IMD,2007,A,LEC,W,0805,1055,2022-09-07,2022-12-09,30,10
202310,13253,IMD,2900,A,STU,F,1135,1325,2023-01-09,2023-04-12,60,28
202310,13255,IMD,3002,A1,TUT,R,1235,1425,2023-01-09,2023-04-12,60,37
202310,13254,IMD,3002,A,LEC,TR,1005,1125,2023-01-09,2023-04-12,60,37
202310,13257,IMD,3004,A1,TUT,T,1235,1425,2023-01-09,2023-04-12,60,35
202310,13256,IMD,3004,A,LEC,TR,0835,0955,2023-01-09,2023-04-12,60,35
202230,33425,IMD,3005,A,LEC,F,0805,1155,2022-09-07,2022-12-09,30,19
202230,33426,IMD,3005,B,LEC,F,1305,1655,2022-09-07,2022-12-09,25,23
202230,33427,IMD,3006,A,LEC,MW,1305,1425,2022-09-07,2022-12-09,60,44
202230,33428,IMD,3006,A1,TUT,W,1535,1725,2022-09-07,2022-12-09,60,44
202230,33429,IMD,3900,A,STU,R,1305,1655,2022-09-07,2022-12-09,30,29
202230,33430,IMD,3900,B,STU,R,0805,1155,2022-09-07,2022-12-09,30,13
202310,13259,IMD,3901,B,STU,F,0805,1155,2023-01-09,2023-04-12,30,17
202310,13258,IMD,3901,A,STU,F,1305,1655,2023-01-09,2023-04-12,30,21
202310,13260,IMD,4002,A,SEM,T,1135,1425,2023-01-09,2023-04-12,50,36
202230,33431,IMD,4006,A,LEC,MW,1235,1355,2022-09-07,2022-12-09,50,24
202230,33432,IMD,4006,A1,LAB,W,1435,1625,2022-09-07,2022-12-09,50,24
202230,33433,IMD,4008,A,LEC,TR,1135,1255,2022-09-07,2022-12-09,50,15
202230,33434,IMD,4008,A1,LAB,T,1305,1455,2022-09-07,2022-12-09,50,15
202310,13261,IMD,4901,A,CAP,F,1335,1725,2023-01-09,2023-04-12,50,33
202230,33435,IMD,4901,A,CAP,F,0835,1225,2022-09-07,2022-12-09,50,33
202230,33436,INAF,3001,F,SEM,T,1435,1725,2022-09-07,2022-12-09,30,22
202310,13262,INAF,3002,W,SEM,W,1805,2055,2023-01-09,2023-04-12,30,20
202230,33437,INAF,4101,F,SEM,W,1435,1725,2022-09-07,2022-12-09,20,12
202310,13263,INAF,4201,W,SEM,W,1805,2055,2023-01-09,2023-04-12,20,11
202230,33438,INAF,4301,F,SEM,W,1805,2055,2022-09-07,2022-12-09,20,7
202310,13264,INAF,4401,W,SEM,R,1805,2055,2023-01-09,2023-04-12,20,2
202310,13324,INDG,1010,B6,GRP,W,1805,1855,2023-01-09,2023-04-12,30,0
202310,13323,INDG,1010,B5,GRP,W,0935,1025,2023-01-09,2023-04-12,30,14
202310,13322,INDG,1010,B4,GRP,W,0835,0925,2023-01-09,2023-04-12,30,0
202310,13321,INDG,1010,B3,GRP,T,1905,1955,2023-01-09,2023-04-12,30,7
202310,13320,INDG,1010,B2,GRP,T,1805,1855,2023-01-09,2023-04-12,30,30
202310,13319,INDG,1010,B1,GRP,T,1635,1725,2023-01-09,2023-04-12,30,30
202310,13318,INDG,1010,B,LEC,T,1435,1625,2023-01-09,2023-04-12,180,81
202230,33513,INDG,1010,A6,GRP,T,1805,1855,2022-09-07,2022-12-09,30,0
202230,33512,INDG,1010,A5,GRP,T,0935,1025,2022-09-07,2022-12-09,30,21
202230,33507,INDG,1010,A,LEC,M,1435,1625,2022-09-07,2022-12-09,180,85
202230,33508,INDG,1010,A1,GRP,M,1635,1725,2022-09-07,2022-12-09,30,30
202230,33509,INDG,1010,A2,GRP,M,1805,1855,2022-09-07,2022-12-09,30,30
202230,33510,INDG,1010,A3,GRP,M,1905,1955,2022-09-07,2022-12-09,30,4
202230,33511,INDG,1010,A4,GRP,T,0835,0925,2022-09-07,2022-12-09,30,0
202230,33518,INDG,1011,R4,GRP,R,1635,1725,2022-09-07,2022-12-09,45,0
202230,33515,INDG,1011,R1,GRP,R,1135,1225,2022-09-07,2022-12-09,45,41
202230,33516,INDG,1011,R2,GRP,R,0835,0925,2022-09-07,2022-12-09,45,17
202230,33517,INDG,1011,R3,GRP,R,0935,1025,2022-09-07,2022-12-09,45,12
202230,33514,INDG,1011,R,LEC,W,1135,1325,2022-09-07,2022-12-09,180,70
202310,13331,INDG,1011,A6,GRP,R,1805,1855,2023-01-09,2023-04-12,30,0
202310,13330,INDG,1011,A5,GRP,R,0935,1025,2023-01-09,2023-04-12,30,6
202310,13329,INDG,1011,A4,GRP,R,0835,0925,2023-01-09,2023-04-12,30,1
202310,13328,INDG,1011,A3,GRP,W,1805,1855,2023-01-09,2023-04-12,30,14
202310,13327,INDG,1011,A2,GRP,W,1535,1625,2023-01-09,2023-04-12,30,5
202310,13326,INDG,1011,A1,GRP,W,1435,1525,2023-01-09,2023-04-12,30,28
202310,13325,INDG,1011,A,LEC,M,1735,1925,2023-01-09,2023-04-12,180,54
202310,13332,INDG,2011,A,LEC,M,1135,1425,2023-01-09,2023-04-12,90,17
202310,13333,INDG,2012,A,LEC,W,1435,1625,2023-01-09,2023-04-12,90,45
202310,13334,INDG,2012,A1,GRP,W,1635,1725,2023-01-09,2023-04-12,30,30
202310,13335,INDG,2012,A2,GRP,W,1805,1855,2023-01-09,2023-04-12,30,10
202310,13336,INDG,2012,A3,GRP,R,0935,1025,2023-01-09,2023-04-12,30,5
202230,33520,INDG,2015,A1,GRP,T,1335,1425,2022-09-07,2022-12-09,30,19
202230,33521,INDG,2015,A2,GRP,T,1435,1525,2022-09-07,2022-12-09,30,25
202230,33522,INDG,2015,A3,GRP,T,1805,1855,2022-09-07,2022-12-09,30,25
202230,33523,INDG,2015,A4,GRP,W,0935,1025,2022-09-07,2022-12-09,30,0
202230,33519,INDG,2015,A,LEC,T,1135,1325,2022-09-07,2022-12-09,120,69
202230,33524,INDG,2020,A,LEC,M,1435,1625,2022-09-07,2022-12-09,65,45
202230,33525,INDG,2020,A1,GRP,M,1635,1725,2022-09-07,2022-12-09,30,16
202230,33526,INDG,2020,A2,GRP,M,1805,1855,2022-09-07,2022-12-09,30,22
202230,33527,INDG,2020,A3,GRP,T,0835,0925,2022-09-07,2022-12-09,30,7
202310,13337,INDG,2709,A,LEC,TR,1435,1555,2023-01-09,2023-04-12,15,4
202230,33528,INDG,3001,A,SEM,M,1735,2025,2022-09-07,2022-12-09,30,19
202230,33529,INDG,3015,A,SEM,R,1135,1425,2022-09-07,2022-12-09,30,13
202310,13339,INDG,3901,B,SEM,T,1435,1725,2023-01-09,2023-04-12,65,17
202310,13338,INDG,3901,A,SEM,T,0835,1125,2023-01-09,2023-04-12,60,41
202230,33531,INDG,3901,B,SEM,,,,,,30,0
202230,33530,INDG,3901,A,SEM,M,1135,1425,2022-09-07,2022-12-09,120,23
202230,33532,INDG,4001,A,SEM,M,1135,1425,2022-09-07,2022-12-09,20,13
202310,13340,INDG,4011,A,SEM,M,1135,1425,2023-01-09,2023-04-12,10,8
202310,13341,INDG,4901,A,SEM,T,1435,1725,2023-01-09,2023-04-12,10,3
202230,33533,INDG,4905,A,DIR,,,,2022-09-07,2022-12-09,15,0
202310,13342,INDG,4905,A,DIR,,,,2023-01-09,2023-04-12,15,0
202310,15811,IPAF,2000,A1,TUT,M,1005,1125,2023-01-09,2023-04-12,60,17
202230,33534,IPAF,2000,A,LEC,,,,,,60,0
202310,15810,IPAF,2000,A,LEC,W,1805,2055,2023-01-09,2023-04-12,60,17
202230,33535,IPAF,2000,A1,TUT,,,,,,60,0
202230,33547,IPAF,4900,L,REP,,,,2022-09-07,2022-12-09,10,0
202310,13354,IPAF,4900,L,REP,,,,2023-01-09,2023-04-12,10,0
202310,13351,IPAF,4900,I,REP,,,,2023-01-09,2023-04-12,10,0
202230,33545,IPAF,4900,J,REP,,,,2022-09-07,2022-12-09,10,0
202310,13352,IPAF,4900,J,REP,,,,2023-01-09,2023-04-12,10,0
202230,33546,IPAF,4900,K,REP,,,,2022-09-07,2022-12-09,10,0
202310,13353,IPAF,4900,K,REP,,,,2023-01-09,2023-04-12,10,0
202230,33544,IPAF,4900,I,REP,,,,2022-09-07,2022-12-09,10,0
202230,33543,IPAF,4900,H,REP,,,,2022-09-07,2022-12-09,10,0
202310,13350,IPAF,4900,H,REP,,,,2023-01-09,2023-04-12,10,0
202310,13349,IPAF,4900,G,REP,,,,2023-01-09,2023-04-12,10,0
202310,13348,IPAF,4900,F,REP,,,,2023-01-09,2023-04-12,10,0
202230,33542,IPAF,4900,G,REP,,,,2022-09-07,2022-12-09,10,0
202230,33541,IPAF,4900,F,REP,,,,2022-09-07,2022-12-09,10,0
202310,13347,IPAF,4900,E,REP,,,,2023-01-09,2023-04-12,10,0
202230,33540,IPAF,4900,E,REP,,,,2022-09-07,2022-12-09,10,0
202310,13346,IPAF,4900,D,REP,,,,2023-01-09,2023-04-12,10,0
202230,33539,IPAF,4900,D,REP,,,,2022-09-07,2022-12-09,10,0
202230,33536,IPAF,4900,A,REP,,,,2022-09-07,2022-12-09,10,0
202310,13343,IPAF,4900,A,REP,,,,2023-01-09,2023-04-12,10,0
202230,33537,IPAF,4900,B,REP,,,,2022-09-07,2022-12-09,10,0
202310,13344,IPAF,4900,B,REP,,,,2023-01-09,2023-04-12,10,0
202230,33538,IPAF,4900,C,REP,,,,2022-09-07,2022-12-09,10,0
202310,13345,IPAF,4900,C,REP,,,,2023-01-09,2023-04-12,10,0
202310,13364,IRM,1002,A1,TUT,R,1205,1355,2023-01-09,2023-04-12,50,31
202310,13363,IRM,1002,A,LEC,T,1205,1355,2023-01-09,2023-04-12,50,31
202230,33563,IRM,1003,A1,TUT,R,1005,1155,2022-09-07,2022-12-09,50,50
202230,33562,IRM,1003,A,LEC,R,0805,0955,2022-09-07,2022-12-09,50,50
202310,13365,IRM,1004,A,LEC,T,0805,1055,2023-01-09,2023-04-12,50,32
202230,33564,IRM,1005,A,LEC,MW,1135,1255,2022-09-07,2022-12-09,50,50
202230,33566,IRM,1005,A2,LAB,W,1435,1525,2022-09-07,2022-12-09,1,1
202230,33565,IRM,1005,A1,LAB,M,1435,1525,2022-09-07,2022-12-09,49,49
202310,13366,IRM,1006,A,LEC,T,1405,1555,2023-01-09,2023-04-12,50,31
202310,13367,IRM,1006,A1,TUT,R,1505,1655,2023-01-09,2023-04-12,50,31
202230,33567,IRM,1007,A,LEC,T,0805,0955,2022-09-07,2022-12-09,50,50
202230,33568,IRM,1007,A1,LAB,R,1305,1455,2022-09-07,2022-12-09,50,50
202230,33569,IRM,1008,A,LEC,T,1105,1355,2022-09-07,2022-12-09,50,51
202310,13369,IRM,2002,A1,TUT,M,1505,1655,2023-01-09,2023-04-12,40,9
202310,13368,IRM,2002,A,LEC,M,1305,1455,2023-01-09,2023-04-12,40,9
202230,33571,IRM,2003,A1,TUT,W,1005,1055,2022-09-07,2022-12-09,40,17
202230,33570,IRM,2003,A,LEC,W,0805,0955,2022-09-07,2022-12-09,40,17
202310,13370,IRM,2004,A,LEC,W,0805,0955,2023-01-09,2023-04-12,40,11
202310,13371,IRM,2004,A1,TUT,W,1005,1055,2023-01-09,2023-04-12,40,11
202230,33573,IRM,2005,A1,LAB,M,1405,1555,2022-09-07,2022-12-09,40,18
202230,33572,IRM,2005,A,LEC,M,1205,1355,2022-09-07,2022-12-09,40,18
202310,13372,IRM,3001,A,LEC,F,0805,0955,2023-01-09,2023-04-12,30,16
202310,13373,IRM,3001,A1,LAB,F,1005,1155,2023-01-09,2023-04-12,30,16
202230,33574,IRM,3003,A,LEC,TR,1435,1555,2022-09-07,2022-12-09,40,16
202310,13374,IRM,3004,A,LEC,T,1205,1355,2023-01-09,2023-04-12,30,14
202310,13375,IRM,3004,A1,LAB,R,1205,1355,2023-01-09,2023-04-12,30,14
202230,33575,IRM,3006,A,LEC,TR,1305,1425,2022-09-07,2022-12-09,40,18
202310,13376,IRM,3007,A,TUT,MW,1335,1725,2023-01-09,2023-04-12,30,15
202230,33576,IRM,3008,A,LEC,F,0805,0955,2022-09-07,2022-12-09,40,16
202230,33577,IRM,3008,A1,LAB,F,1005,1155,2022-09-07,2022-12-09,40,16
202230,33578,IRM,4000,A,LEC,W,1505,1655,2022-09-07,2022-12-09,30,16
202230,33579,IRM,4000,A1,TUT,W,1705,1755,2022-09-07,2022-12-09,30,16
202310,13377,IRM,4001,A,LEC,M,1505,1755,2023-01-09,2023-04-12,30,13
202230,33581,IRM,4002,A1,TUT,F,1235,1325,2022-09-07,2022-12-09,30,18
202230,33580,IRM,4002,A,LEC,F,1005,1155,2022-09-07,2022-12-09,30,18
202310,13378,IRM,4004,A,LEC,TR,1135,1255,2023-01-09,2023-04-12,30,12
202310,13379,IRM,4900,A,CAP,TR,1335,1725,2023-01-09,2023-04-12,30,19
202230,33582,IRM,4900,A,CAP,TR,0835,1225,2022-09-07,2022-12-09,30,19
202230,33583,ISAP,1001,A,LEC,TR,1135,1255,2022-09-07,2022-12-09,20,7
202310,13380,ISAP,1002,A,SEM,WF,1005,1125,2023-01-09,2023-04-12,20,3
202230,33584,ISAP,2001,A,LEC,MW,1305,1425,2022-09-07,2022-12-09,20,3
202310,13381,ISAP,2002,A,LEC,W,1435,1725,2023-01-09,2023-04-12,20,2
202230,33585,ISAP,3001,A,LEC,MW,1805,1925,2022-09-07,2022-12-09,20,2
202310,13382,ISAP,3002,A,LEC,MW,1135,1255,2023-01-09,2023-04-12,20,2
202310,13383,ISAP,3003,A,LEC,TR,1005,1125,2023-01-09,2023-04-12,20,3
202230,33586,ISAP,3004,A,LEC,T,1805,2055,2022-09-07,2022-12-09,20,3
202310,13384,ISAP,3999,A,WRK,,,,2023-01-09,2023-04-12,25,0
202230,33587,ISAP,3999,A,WRK,,,,2022-09-07,2022-12-09,25,0
202310,15786,ISAP,4906,A,SEM,,,,2023-01-09,2023-04-12,0,1
202230,36010,ISAP,4906,A,SEM,,,,2022-09-07,2022-12-09,0,1
202230,33588,ISCI,1001,A,LEC,W,1435,1725,2022-09-07,2022-12-09,30,30
202230,33590,ISCI,2000,W1,TUT,M,0935,1025,2022-09-07,2022-12-09,5,2
202230,33589,ISCI,2000,W,LEC,WF,0835,0955,2022-09-07,2022-12-09,5,2
202310,13385,ISCI,2002,W,LEC,M,1735,2025,2023-01-09,2023-04-12,20,3
202310,13387,ITAL,1010,E,SEM,WF,1135,1325,2023-01-09,2023-04-12,30,12
202310,13386,ITAL,1010,D,SEM,MW,0935,1125,2023-01-09,2023-04-12,30,15
202230,33593,ITAL,1010,C,SEM,MW,1135,1325,2022-09-07,2022-12-09,30,30
202230,33592,ITAL,1010,B,SEM,TR,1135,1325,2022-09-07,2022-12-09,30,30
202230,33591,ITAL,1010,A,SEM,WF,1435,1625,2022-09-07,2022-12-09,30,23
202310,13388,ITAL,1020,A,SEM,WF,1135,1325,2023-01-09,2023-04-12,27,20
202310,13389,ITAL,1020,B,SEM,MW,1435,1625,2023-01-09,2023-04-12,30,21
202230,33594,ITAL,2010,A,SEM,MW,1435,1625,2022-09-07,2022-12-09,28,8
202310,13390,ITAL,2020,A,SEM,TR,1435,1625,2023-01-09,2023-04-12,28,4
202230,33595,ITAL,3110,A,SEM,MW,1435,1725,2022-09-07,2022-12-09,25,5
202310,13391,ITAL,4110,A,SEM,MW,1435,1725,2023-01-09,2023-04-12,12,0
202230,33597,ITEC,1005,A1,TUT,M,1435,1525,2022-09-07,2022-12-09,1,1
202230,33598,ITEC,1005,A2,TUT,W,1435,1525,2022-09-07,2022-12-09,59,45
202230,33596,ITEC,1005,A,LEC,MW,1135,1255,2022-09-07,2022-12-09,60,46
202230,33599,ITEC,1100,A,LEC,MW,1005,1125,2022-09-07,2022-12-09,60,43
202310,13393,ITEC,1400,B1,TUT,M,1435,1725,2023-01-09,2023-04-12,1,1
202310,13394,ITEC,1400,B2,TUT,F,1435,1725,2023-01-09,2023-04-12,85,12
202310,13392,ITEC,1400,B,LEC,MW,1305,1425,2023-01-09,2023-04-12,60,13
202310,13395,ITEC,1401,A,LEC,TR,1305,1425,2023-01-09,2023-04-12,60,19
202310,13396,ITEC,1401,A1,TUT,W,0835,1125,2023-01-09,2023-04-12,60,19
202230,33600,ITEC,2000,A,LEC,TR,1435,1555,2022-09-07,2022-12-09,52,3
202230,33601,ITEC,2000,A1,TUT,T,0905,1055,2022-09-07,2022-12-09,1,1
202230,33602,ITEC,2000,A2,TUT,R,1105,1255,2022-09-07,2022-12-09,91,2
202310,13397,ITEC,2100,A,LEC,TR,0835,0955,2023-01-09,2023-04-12,60,27
202310,13398,ITEC,2100,A1,LAB,R,1005,1155,2023-01-09,2023-04-12,52,27
202230,33604,ITEC,2400,A1,TUT,F,1435,1725,2022-09-07,2022-12-09,1,1
202230,33605,ITEC,2400,A2,TUT,F,0835,1125,2022-09-07,2022-12-09,14,5
202230,33603,ITEC,2400,A,LEC,TR,1605,1725,2022-09-07,2022-12-09,15,6
202230,33607,ITEC,2401,A1,LAB,F,1135,1425,2022-09-07,2022-12-09,60,14
202230,33606,ITEC,2401,A,LEC,MW,1605,1725,2022-09-07,2022-12-09,60,14
202310,13399,ITEC,3100,A,WKS,M,1435,1725,2023-01-09,2023-04-12,60,29
202230,33608,ITEC,4007,A,LEC,TR,1005,1125,2022-09-07,2022-12-09,50,13
